filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label,genre,subgenre,dataset,extraction_date
Incubus - Drive.flac,233.87142857142857,0.40743838747342426,0.0033471456408081177,0.15989497303962708,0.0,1788.5366485182092,0.0,0.0,0.0,3676.9563655044735,0.0,0.0776170866735332,0.0,0.0,0.0,0.0,0.0,184.5703125,-96.91191864013672,0.0,112.40524291992188,0.0,-9.844005584716797,0.0,32.87851333618164,0.0,14.939274787902832,0.0,15.231243133544922,0.0,0.2054336816072464,0.0,8.221810340881348,0.0,-2.2650113105773926,0.0,5.167614459991455,0.0,-2.9531683921813965,0.0,0.7128382921218872,0.0,-2.9758129119873047,0.0,84.6161880493164,0.0,24.74678611755371,0.0,19.778989791870117,0.0,15.313149452209473,0.0,11.404485702514648,0.0,8.256304740905762,0.0,9.303333282470703,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:35.906914
Len - Steal My Sunshine.flac,226.56875283446712,0.35902276262640953,0.013567315164868388,0.10248555988073349,0.0,2323.7577654579177,0.0,0.0,0.0,4748.891086660465,0.0,0.11276669823798421,0.0,0.0,0.0,0.0,0.0,95.703125,-117.20726776123047,0.0,96.18672943115234,0.0,-15.918000221252441,0.0,20.89824676513672,0.0,-10.96801471710205,0.0,1.411534070968628,0.0,-8.527658462524414,0.0,2.3661999702453613,0.0,-3.4132630825042725,0.0,7.079349040985107,0.0,-6.63046407699585,0.0,-0.05902263522148132,0.0,-3.591346502304077,0.0,75.28462219238281,0.0,31.127710342407227,0.0,24.50141716003418,0.0,21.198328018188477,0.0,13.730792999267578,0.0,13.169760704040527,0.0,12.4892578125,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:38.017341
Lit - My Own Worst Enemy (Official Music Video).flac,191.06544217687076,0.41308269649744034,0.011865482312863976,0.15965913236141205,0.0,2786.848831314054,0.0,0.0,0.0,5675.887005702014,0.0,0.14734754517180096,0.0,0.0,0.0,0.0,0.0,103.359375,-37.19258499145508,0.0,75.28105163574219,0.0,-13.86727237701416,0.0,25.690155029296875,0.0,-3.7240262031555176,0.0,4.482710838317871,0.0,-3.135842800140381,0.0,6.821954727172852,0.0,2.69915509223938,0.0,1.8760370016098022,0.0,-5.125823020935059,0.0,3.8268487453460693,0.0,-4.227723598480225,0.0,83.76522064208984,0.0,28.309579849243164,0.0,20.158416748046875,0.0,11.562190055847168,0.0,10.707265853881836,0.0,7.4731245040893555,0.0,9.178576469421387,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:38.985689
Lenny Kravitz - Are You Gonna Go My Way (Official Music Video).flac,215.353514739229,0.44785212973753613,0.004563992381397423,0.22406913340091705,0.0,2699.5918409225046,0.0,0.0,0.0,5292.474775206368,0.0,0.12449713611859839,0.0,0.0,0.0,0.0,0.0,129.19921875,-38.6442985534668,0.0,63.178443908691406,0.0,-14.727776527404785,0.0,41.6321907043457,0.0,-0.41085025668144226,0.0,9.301873207092285,0.0,3.969444513320923,0.0,4.893747806549072,0.0,4.345963478088379,0.0,10.931500434875488,0.0,-1.1733514070510864,0.0,-5.293973922729492,0.0,0.4768425226211548,0.0,94.32880401611328,0.0,21.319753646850586,0.0,21.091876983642578,0.0,18.2498722076416,0.0,12.518858909606934,0.0,10.287500381469727,0.0,10.601571083068848,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:39.083465
Mazzy Star - Fade Into You (Official Music Video).flac,261.0560090702948,0.3671911619603634,0.007594586019495479,0.14764750003814697,0.0,1894.6003742644416,0.0,0.0,0.0,4539.067257734674,0.0,0.05533521204860802,0.0,0.0,0.0,0.0,0.0,161.4990234375,-143.42457580566406,0.0,102.17786407470703,0.0,16.101316452026367,0.0,28.086881637573242,0.0,18.2650146484375,0.0,8.213319778442383,0.0,6.606197834014893,0.0,6.548154354095459,0.0,-0.7450010776519775,0.0,3.5523366928100586,0.0,2.8826966285705566,0.0,4.724670886993408,0.0,0.42426633834838867,0.0,93.11048889160156,0.0,29.010454177856445,0.0,14.37753677368164,0.0,10.903759956359863,0.0,9.063868522644043,0.0,8.075546264648438,0.0,6.7113037109375,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:45.481345
Meredith Brooks - Bitch (Official Music Video).flac,238.28321995464853,0.4346106747786204,0.00416971784849101,0.21900039911270142,0.0,2576.002106225849,0.0,0.0,0.0,5384.517702015127,0.0,0.12383379616096658,0.0,0.0,0.0,0.0,0.0,95.703125,-29.481666564941406,0.0,81.62012481689453,0.0,-6.164357662200928,0.0,29.27753448486328,0.0,11.114110946655273,0.0,7.297624111175537,0.0,6.147457599639893,0.0,4.711053848266602,0.0,3.6738595962524414,0.0,9.11652660369873,0.0,-0.27839285135269165,0.0,5.647863388061523,0.0,-2.2563419342041016,0.0,86.44930267333984,0.0,24.812992095947266,0.0,28.068796157836914,0.0,13.564728736877441,0.0,12.590475082397461,0.0,10.760834693908691,0.0,7.681545257568359,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:46.819052
Smash Mouth - Walkin' On The Sun.flac,205.54308390022675,0.4281846235195796,0.0022446566574664388,0.2550800144672394,0.0,2166.745807036969,0.0,0.0,0.0,4532.916816134891,0.0,0.09742283689144923,0.0,0.0,0.0,0.0,0.0,123.046875,-19.581018447875977,0.0,102.1990966796875,0.0,-8.350635528564453,0.0,16.806407928466797,0.0,1.4176340103149414,0.0,1.7551077604293823,0.0,-3.9643054008483887,0.0,5.99691915512085,0.0,-9.139673233032227,0.0,2.323418617248535,0.0,-0.5912728905677795,0.0,2.6783766746520996,0.0,-6.19647741317749,0.0,92.2564697265625,0.0,29.300519943237305,0.0,22.050682067871094,0.0,18.897911071777344,0.0,12.770922660827637,0.0,11.288179397583008,0.0,9.940559387207031,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:47.797119
New Radicals - You Get What You Give (Official Music Video).flac,277.40884353741495,0.37748535722494125,0.0063332751795853555,0.22515031695365906,0.0,2868.08366021802,0.0,0.0,0.0,5994.190977471387,0.0,0.14162865745051473,0.0,0.0,0.0,0.0,0.0,112.34714673913044,-2.7078583240509033,0.0,73.21737670898438,0.0,-3.072863817214966,0.0,18.648754119873047,0.0,-0.3566170036792755,0.0,5.299083232879639,0.0,-0.7711750268936157,0.0,1.2440788745880127,0.0,-2.7663259506225586,0.0,3.2156879901885986,0.0,-0.12767483294010162,0.0,2.4102556705474854,0.0,-0.6142592430114746,0.0,54.67323303222656,0.0,20.61278533935547,0.0,15.106773376464844,0.0,11.360108375549316,0.0,9.679102897644043,0.0,8.926271438598633,0.0,8.59177017211914,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:48.034641
Red Hot Chili Peppers - Give It Away [Official Music Video].flac,272.74666666666667,0.42495012780030567,0.004187299848676175,0.09264098852872849,0.0,3082.4727607887344,0.0,0.0,0.0,6483.151245896559,0.0,0.15294093538509831,0.0,0.0,0.0,0.0,0.0,92.28515625,-105.79116821289062,0.0,58.44758224487305,0.0,-5.782097339630127,0.0,20.684919357299805,0.0,12.279541969299316,0.0,8.614358901977539,0.0,-2.039235830307007,0.0,8.937200546264648,0.0,-1.4010599851608276,0.0,0.13481852412223816,0.0,0.48541060090065,0.0,4.039321422576904,0.0,-6.693875789642334,0.0,105.67376708984375,0.0,24.796585083007812,0.0,16.300418853759766,0.0,14.127848625183105,0.0,12.93918514251709,0.0,9.940346717834473,0.0,10.049422264099121,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:50.127958
Spin Doctors - Two Princes.flac,259.5643083900227,0.4235420475403468,0.0027449497853479807,0.12186487019062042,0.0,2718.208481998007,0.0,0.0,0.0,5659.61883487594,0.0,0.1253214732981483,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-88.29478454589844,0.0,72.8681869506836,0.0,-3.358276844024658,0.0,32.445709228515625,0.0,0.684596061706543,0.0,8.19555950164795,0.0,7.964594841003418,0.0,11.848870277404785,0.0,-1.135183572769165,0.0,5.221904754638672,0.0,5.050126075744629,0.0,5.600849628448486,0.0,-3.387382745742798,0.0,91.37407684326172,0.0,20.948780059814453,0.0,17.244089126586914,0.0,14.168539047241211,0.0,11.356258392333984,0.0,8.504007339477539,0.0,9.919737815856934,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:51.085657
Spacehog - In the Meantime (Official Music Video).flac,273.0318820861678,0.369160736600558,0.004920537258535967,0.11116084456443787,0.0,2333.192216755818,0.0,0.0,0.0,4898.23420450227,0.0,0.11007675636746322,0.0,0.0,0.0,0.0,0.0,172.265625,-109.38385772705078,0.0,96.77655792236328,0.0,-11.319993019104004,0.0,13.150666236877441,0.0,0.24669717252254486,0.0,-3.234004259109497,0.0,-0.3195258677005768,0.0,1.5657644271850586,0.0,-1.6003183126449585,0.0,-2.486612319946289,0.0,-2.716179847717285,0.0,-0.46289560198783875,0.0,-4.908580780029297,0.0,117.27106475830078,0.0,29.348995208740234,0.0,19.957931518554688,0.0,15.508651733398438,0.0,10.18631362915039,0.0,8.8501558303833,0.0,8.934502601623535,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:51.214561
Sublime - Santeria (Official Music Video).flac,195.53528344671201,0.3780212452014287,0.002149110869837761,0.24327749013900757,0.0,2069.1610872292454,0.0,0.0,0.0,4569.407321528623,0.0,0.07494618586366066,0.0,0.0,0.0,0.0,0.0,184.5703125,-94.6832275390625,0.0,88.86820983886719,0.0,9.970766067504883,0.0,35.200740814208984,0.0,13.295504570007324,0.0,17.306106567382812,0.0,1.5486468076705933,0.0,8.985028266906738,0.0,-0.5449658036231995,0.0,7.385044097900391,0.0,0.8554757237434387,0.0,3.5678091049194336,0.0,-1.5938094854354858,0.0,110.514404296875,0.0,36.008766174316406,0.0,23.56354331970215,0.0,17.40654945373535,0.0,14.118220329284668,0.0,10.788771629333496,0.0,10.363187789916992,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:51.399966
The Cardigans - Lovefool (Official Music Video).flac,195.87197278911566,0.35889723896980286,0.00537700106136807,0.22447477281093597,0.0,3042.4436419956537,0.0,0.0,0.0,6084.30022108097,0.0,0.149421471224514,0.0,0.0,0.0,0.0,0.0,112.34714673913044,-48.37531280517578,0.0,47.65760803222656,0.0,1.6747198104858398,0.0,40.80854415893555,0.0,3.6278858184814453,0.0,8.813961029052734,0.0,-5.322000026702881,0.0,-1.3765299320220947,0.0,-1.3943874835968018,0.0,2.7252895832061768,0.0,-3.201672315597534,0.0,-2.274933099746704,0.0,-5.388858795166016,0.0,79.74494934082031,0.0,32.922027587890625,0.0,26.876907348632812,0.0,18.699960708618164,0.0,14.637115478515625,0.0,15.19851016998291,0.0,14.314311981201172,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:52.813127
Stone Temple Pilots - Interstate Love Song (Official Music Video) [HD].flac,231.5307029478458,0.43987303723891574,0.00523074187788489,0.16020400822162628,0.0,2264.8074103706977,0.0,0.0,0.0,4675.335186569269,0.0,0.1105795935651073,0.0,0.0,0.0,0.0,0.0,172.265625,-78.98853302001953,0.0,92.93777465820312,0.0,-14.466800689697266,0.0,23.4030704498291,0.0,7.544555187225342,0.0,13.08403491973877,0.0,1.8731937408447266,0.0,6.224338531494141,0.0,1.1128391027450562,0.0,3.470182180404663,0.0,-1.4838403463363647,0.0,3.8063154220581055,0.0,-3.3755240440368652,0.0,112.67879486083984,0.0,29.511493682861328,0.0,22.496505737304688,0.0,24.82093620300293,0.0,8.814600944519043,0.0,6.669914245605469,0.0,11.462772369384766,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:53.054136
Tal Bachman - She's So High (Official Video).flac,225.30326530612246,0.3256639912724495,0.01203731170678185,0.11597123742103577,0.0,2471.846582696424,0.0,0.0,0.0,5129.780821395333,0.0,0.12334405029498145,0.0,0.0,0.0,0.0,0.0,123.046875,-116.04093933105469,0.0,85.7984619140625,0.0,-10.068161964416504,0.0,20.48377799987793,0.0,4.002823352813721,0.0,0.22373619675636292,0.0,-4.056768417358398,0.0,1.753403902053833,0.0,-5.657219886779785,0.0,-0.7815610766410828,0.0,-4.913589000701904,0.0,-1.2644360065460205,0.0,-5.669269561767578,0.0,121.41194915771484,0.0,29.345046997070312,0.0,18.854236602783203,0.0,13.897204399108887,0.0,9.770227432250977,0.0,14.030182838439941,0.0,8.833963394165039,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:55.656352
Bitter Sweet Symphony (Remastered 2016).flac,357.26666666666665,0.39801859358946484,0.009884803562748321,0.21706491708755493,0.0,2372.471331302914,0.0,0.0,0.0,5044.001342511638,0.0,0.1179443089641418,0.0,0.0,0.0,0.0,0.0,172.265625,-31.446741104125977,0.0,91.57118225097656,0.0,-12.997465133666992,0.0,32.533485412597656,0.0,-0.6611130237579346,0.0,8.511470794677734,0.0,-5.333714962005615,0.0,9.249689102172852,0.0,-7.034870147705078,0.0,4.778388500213623,0.0,-7.600126266479492,0.0,3.521273612976074,0.0,-3.312687397003174,0.0,88.99829864501953,0.0,21.058073043823242,0.0,19.12816047668457,0.0,13.550029754638672,0.0,10.06532096862793,0.0,8.612049102783203,0.0,7.2798285484313965,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:39:58.642366
The Cure - Friday I'm In Love.flac,214.52920634920636,0.422266848385334,0.006642842339205183,0.11828737705945969,0.0,2550.079408611827,0.0,0.0,0.0,5602.811279296875,0.0,0.11238881561147186,0.0,0.0,0.0,0.0,0.0,135.99917763157896,-86.05123138427734,0.0,81.78202056884766,0.0,-0.21913018822669983,0.0,26.375835418701172,0.0,11.522005081176758,0.0,10.304075241088867,0.0,2.587050199508667,0.0,8.923646926879883,0.0,-0.777530312538147,0.0,2.2290303707122803,0.0,0.4349119961261749,0.0,3.5504350662231445,0.0,-1.088523507118225,0.0,80.63297271728516,0.0,21.067893981933594,0.0,15.337791442871094,0.0,11.391085624694824,0.0,11.365579605102539,0.0,8.270790100097656,0.0,8.32789134979248,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:02.793640
The Offspring - Pretty Fly (For A White Guy) (Official Music Video).flac,192.65600907029477,0.414677952726682,0.0018906148866803096,0.22323746979236603,0.0,2765.990003547642,0.0,0.0,0.0,5654.860993424621,0.0,0.13773744426367798,0.0,0.0,0.0,0.0,0.0,143.5546875,-27.157312393188477,0.0,69.57494354248047,0.0,-10.72702693939209,0.0,34.14666748046875,0.0,4.159870147705078,0.0,9.524096488952637,0.0,4.426426887512207,0.0,12.875003814697266,0.0,-2.7427456378936768,0.0,6.3946919441223145,0.0,-3.558623790740967,0.0,-0.7957679033279419,0.0,-3.165491819381714,0.0,73.77642059326172,0.0,24.025543212890625,0.0,23.102497100830078,0.0,17.905717849731445,0.0,14.166156768798828,0.0,12.277580261230469,0.0,11.102211952209473,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:03.187546
The Mighty Mighty Bosstones - The Impression That I Get (Official Music Video).flac,193.66403628117914,0.42622160166502,0.007284422012156492,0.20450177788734436,0.0,2603.963742697427,0.0,0.0,0.0,5187.962023180861,0.0,0.1395945807981657,0.0,0.0,0.0,0.0,0.0,92.28515625,-23.489112854003906,0.0,78.243896484375,0.0,-22.094839096069336,0.0,21.825536727905273,0.0,0.8729017376899719,0.0,9.851689338684082,0.0,-1.0513324737548828,0.0,4.084832668304443,0.0,0.16900214552879333,0.0,4.856913089752197,0.0,-0.35003775358200073,0.0,2.131976366043091,0.0,-4.441107749938965,0.0,100.61898040771484,0.0,24.888402938842773,0.0,26.351364135742188,0.0,12.849625587463379,0.0,10.01804256439209,0.0,8.730463981628418,0.0,9.908610343933105,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:03.745793
The Cranberries - Dreams (Dir： Peter Scammell) (Official Music Video).flac,253.24848072562358,0.42661695679028827,0.00823910381449079,0.20156610012054443,0.0,2150.851534122195,0.0,0.0,0.0,4570.8719999376835,0.0,0.09185628173134226,0.0,0.0,0.0,0.0,0.0,129.19921875,-78.9479751586914,0.0,90.0699462890625,0.0,-3.47778058052063,0.0,50.65519332885742,0.0,16.377534866333008,0.0,9.167583465576172,0.0,4.2396626472473145,0.0,3.624145746231079,0.0,-0.2087409496307373,0.0,3.4417600631713867,0.0,-3.5323734283447266,0.0,0.920301079750061,0.0,-6.528122901916504,0.0,85.23812103271484,0.0,29.748641967773438,0.0,18.29959487915039,0.0,17.959074020385742,0.0,14.905547142028809,0.0,12.57435417175293,0.0,10.207284927368164,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:03.939158
The Cranberries - Linger (Official Music Video).flac,277.40884353741495,0.3444463697572549,0.00877866380261033,0.1695338785648346,0.0,2247.0570064869494,0.0,0.0,0.0,4874.515778905858,0.0,0.09234617097265232,0.0,0.0,0.0,0.0,0.0,95.703125,-94.55404663085938,0.0,85.54937744140625,0.0,-0.5960702896118164,0.0,38.614261627197266,0.0,10.169302940368652,0.0,-1.625878095626831,0.0,-1.9460054636001587,0.0,-1.550854206085205,0.0,-3.314035415649414,0.0,-1.1702691316604614,0.0,-7.409381866455078,0.0,1.1063624620437622,0.0,-7.00372838973999,0.0,106.16120910644531,0.0,23.59435272216797,0.0,20.467906951904297,0.0,13.511343955993652,0.0,9.55776309967041,0.0,9.600759506225586,0.0,9.167494773864746,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:04.667351
The Smashing Pumpkins - Today.flac,240.37301587301587,0.4155242443084717,0.0034402030959827337,0.16096417605876923,0.0,2265.9313364624277,0.0,0.0,0.0,4544.782917881592,0.0,0.10487100281923115,0.0,0.0,0.0,0.0,0.0,83.35433467741936,-121.87004089355469,0.0,64.79025268554688,0.0,-5.78347110748291,0.0,51.18231964111328,0.0,10.460789680480957,0.0,7.912248611450195,0.0,0.37381255626678467,0.0,10.907824516296387,0.0,-7.644410133361816,0.0,4.900486469268799,0.0,2.734891891479492,0.0,5.5581207275390625,0.0,-5.061756610870361,0.0,167.64378356933594,0.0,35.71669006347656,0.0,18.104883193969727,0.0,26.24273681640625,0.0,9.837977409362793,0.0,14.451003074645996,0.0,8.789691925048828,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:07.764711
The Smashing Pumpkins - 1979 (Official Music Video).flac,261.27097505668934,0.4113864252964656,0.012087400091608002,0.16597482562065125,0.0,2388.1315919363465,0.0,0.0,0.0,5281.32662670163,0.0,0.0853478134997334,0.0,0.0,0.0,0.0,0.0,129.19921875,-95.49580383300781,0.0,88.06781768798828,0.0,18.782590866088867,0.0,37.48373031616211,0.0,8.542901992797852,0.0,11.262914657592773,0.0,2.5549979209899902,0.0,5.1322526931762695,0.0,0.22704273462295532,0.0,4.966838359832764,0.0,-2.537541389465332,0.0,0.44646263122558594,0.0,-7.526886463165283,0.0,95.7226333618164,0.0,33.490482330322266,0.0,20.552268981933594,0.0,13.71158218383789,0.0,11.605457305908203,0.0,9.451465606689453,0.0,9.841769218444824,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:08.458458
"The Smashing Pumpkins - Tonight, Tonight (Official Music Video).flac",258.43201814058955,0.42419761419296265,0.006229476395985885,0.14634445309638977,0.0,2165.8165011545298,0.0,0.0,0.0,4512.4810215212265,0.0,0.08897559207940252,0.0,0.0,0.0,0.0,0.0,151.99908088235293,-101.60970306396484,0.0,92.53089904785156,0.0,-6.516402244567871,0.0,46.04576110839844,0.0,4.257932662963867,0.0,4.839242458343506,0.0,8.240269660949707,0.0,10.113567352294922,0.0,4.382943630218506,0.0,1.3870309591293335,0.0,-1.079043984413147,0.0,5.4797163009643555,0.0,-1.3059706687927246,0.0,101.24250030517578,0.0,27.637638092041016,0.0,17.727746963500977,0.0,15.02269172668457,0.0,7.923760890960693,0.0,9.6732816696167,0.0,7.059579372406006,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:09.086319
The Verve - Lucky Man (Official Music Video).flac,292.08385487528346,0.3599865237871806,0.012768436882461258,0.19715875387191772,0.0,1924.6333347239038,0.0,0.0,0.0,3990.929290820002,0.0,0.08447246217955087,0.0,0.0,0.0,0.0,0.0,151.99908088235293,-65.50862121582031,0.0,112.5069351196289,0.0,-7.836633205413818,0.0,15.268854141235352,0.0,5.172182559967041,0.0,4.070677757263184,0.0,-2.030768632888794,0.0,3.011324644088745,0.0,-4.4211835861206055,0.0,3.9186413288116455,0.0,-4.807952880859375,0.0,1.0851781368255615,0.0,-1.8933616876602173,0.0,99.01467895507812,0.0,25.320255279541016,0.0,20.556678771972656,0.0,14.222692489624023,0.0,9.654982566833496,0.0,8.142537117004395,0.0,7.336154460906982,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:11.558527
The Wallflowers - One Headlight (Official Music Video).flac,278.32603174603173,0.42441275467475253,0.0073221304968547,0.1479082554578781,0.0,2071.9778333634713,0.0,0.0,0.0,4582.698372862919,0.0,0.07996899799001,0.0,0.0,0.0,0.0,0.0,107.666015625,-107.38133239746094,0.0,103.25733947753906,0.0,5.196309566497803,0.0,20.164897918701172,0.0,11.351166725158691,0.0,11.1297607421875,0.0,-2.610219717025757,0.0,6.374756336212158,0.0,6.972363471984863,0.0,10.358926773071289,0.0,5.111579418182373,0.0,6.048238277435303,0.0,-0.5335546731948853,0.0,84.58805847167969,0.0,30.44487190246582,0.0,31.5116024017334,0.0,13.045665740966797,0.0,12.544843673706055,0.0,10.241371154785156,0.0,9.911474227905273,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:11.947049
Third Eye Blind - Semi-Charmed Life (Official Music Video) [HD].flac,241.62689342403627,0.4169922818740209,0.004205500286564979,0.10925629734992981,0.0,2654.1722507853797,0.0,0.0,0.0,5668.41450193905,0.0,0.1216553649286538,0.0,0.0,0.0,0.0,0.0,103.359375,-92.73485565185547,0.0,76.46334075927734,0.0,-5.263082981109619,0.0,23.38616943359375,0.0,4.882330417633057,0.0,6.234982490539551,0.0,1.1871854066848755,0.0,4.753559589385986,0.0,0.27152809500694275,0.0,3.910651445388794,0.0,0.993964672088623,0.0,2.388063907623291,0.0,-3.8541862964630127,0.0,88.88677978515625,0.0,23.57442283630371,0.0,17.34820556640625,0.0,12.807812690734863,0.0,10.33038330078125,0.0,7.601151466369629,0.0,8.625910758972168,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:12.197262
About A Girl (Remastered).flac,168.16,0.4561971848209699,0.005943568603052371,0.23876632750034332,0.0,2784.3932069553102,0.0,0.0,0.0,6139.650453185403,0.0,0.12114667016861107,0.0,0.0,0.0,0.0,0.0,129.19921875,-25.970544815063477,0.0,68.26850891113281,0.0,0.14277301728725433,0.0,29.547439575195312,0.0,16.10064697265625,0.0,15.437243461608887,0.0,-0.0723060742020607,0.0,18.61080551147461,0.0,-0.06958729028701782,0.0,2.927431583404541,0.0,-0.9324628710746765,0.0,6.8710761070251465,0.0,-6.707479000091553,0.0,87.05723571777344,0.0,27.698177337646484,0.0,21.331844329833984,0.0,12.784936904907227,0.0,10.796059608459473,0.0,9.489463806152344,0.0,7.468378067016602,0.0,Grunge,Alternative,Grunge,personal,2025-09-24 20:40:14.785500
Tonic - If You Could Only See (Closed-Captioned) - Copie.flac,262.7413605442177,0.42118819057941437,0.003436492221739066,0.26363393664360046,0.0,2689.8116357603753,0.0,0.0,0.0,5720.994915765012,0.0,0.13220598875486037,0.0,0.0,0.0,0.0,0.0,95.703125,7.839016437530518,0.0,77.66280364990234,0.0,-6.797363758087158,0.0,22.550582885742188,0.0,9.04558277130127,0.0,3.7631609439849854,0.0,-3.191770076751709,0.0,6.666804790496826,0.0,1.3233150243759155,0.0,5.3585710525512695,0.0,-0.5557529330253601,0.0,5.587098598480225,0.0,-1.26851224899292,0.0,82.96771240234375,0.0,22.043169021606445,0.0,15.849601745605469,0.0,10.60855770111084,0.0,9.096282958984375,0.0,7.777997970581055,0.0,8.04645824432373,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:16.174112
＂ Kiss Me ＂ - ＂ There She Goes ＂ Version (Official).flac,196.70789115646258,0.3574629525343577,0.014157015638739176,0.11085975915193558,0.0,1691.0963781182195,0.0,0.0,0.0,3360.6843683604816,0.0,0.0883134908559077,0.0,0.0,0.0,0.0,0.0,99.38401442307692,-140.4340362548828,0.0,122.27555847167969,0.0,-28.519561767578125,0.0,52.8264045715332,0.0,6.563209533691406,0.0,-1.040708065032959,0.0,-4.182665824890137,0.0,6.473719596862793,0.0,1.8355600833892822,0.0,3.7275760173797607,0.0,-8.586664199829102,0.0,-3.6572399139404297,0.0,-6.1713690757751465,0.0,82.38589477539062,0.0,24.524274826049805,0.0,20.284217834472656,0.0,14.182576179504395,0.0,10.089766502380371,0.0,11.34677791595459,0.0,8.806907653808594,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:16.765592
Tonic - If You Could Only See (Closed-Captioned).flac,262.7413605442177,0.42118819057941437,0.003436492221739066,0.26363393664360046,0.0,2689.8116357603753,0.0,0.0,0.0,5720.994915765012,0.0,0.13220598875486037,0.0,0.0,0.0,0.0,0.0,95.703125,7.839016437530518,0.0,77.66280364990234,0.0,-6.797363758087158,0.0,22.550582885742188,0.0,9.04558277130127,0.0,3.7631609439849854,0.0,-3.191770076751709,0.0,6.666804790496826,0.0,1.3233150243759155,0.0,5.3585710525512695,0.0,-0.5557529330253601,0.0,5.587098598480225,0.0,-1.26851224899292,0.0,82.96771240234375,0.0,22.043169021606445,0.0,15.849601745605469,0.0,10.60855770111084,0.0,9.096282958984375,0.0,7.777997970581055,0.0,8.04645824432373,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:20.358155
Weezer - Buddy Holly (Official Music Video).flac,241.12766439909296,0.4434637948870659,0.0023849552366372317,0.2022845298051834,0.0,2251.594421189034,0.0,0.0,0.0,4211.631197904128,0.0,0.12956426599362061,0.0,0.0,0.0,0.0,0.0,123.046875,-42.486083984375,0.0,100.00330352783203,0.0,-42.728248596191406,0.0,31.46278953552246,0.0,-8.152777671813965,0.0,-2.088204860687256,0.0,-2.3434536457061768,0.0,5.466319561004639,0.0,-1.0174534320831299,0.0,4.140894889831543,0.0,-2.809004068374634,0.0,0.7875768542289734,0.0,-4.836016654968262,0.0,106.94007873535156,0.0,33.91434097290039,0.0,35.68173599243164,0.0,15.819475173950195,0.0,16.171539306640625,0.0,11.19088363647461,0.0,10.386845588684082,0.0,Alternative Rock,Alternative,Alternative Rock,personal,2025-09-24 20:40:21.346733
